Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Cabernet Sauvignon,2022,1,6068,23679862.25,14502549.4
Sucursal Sur,Merlot,2022,1,4125,11312806.93,8899409.07
Sucursal Sur,Pinot Noir,2022,1,4617,29685082.21,20219560.6
Sucursal Sur,Chardonnay,2022,1,5372,23284320.72,14197798.79
Sucursal Sur,Sauvignon Blanc,2022,1,3541,10867092.5,7296067.96
Sucursal Norte,Cabernet Sauvignon,2022,2,5893,25283069.86,19368298.37
Sucursal Norte,Merlot,2022,2,3728,11363285.74,8504733.12
Sucursal Norte,Pinot Noir,2022,2,4112,25837671.75,19432441.05
Sucursal Norte,Chardonnay,2022,2,5464,24014172.18,18569781.88
Sucursal Norte,Sauvignon Blanc,2022,2,3603,11058077.75,8764817.22
Sucursal Centro,Cabernet Sauvignon,2022,2,6032,28111001.58,17412235.5
Sucursal Centro,Merlot,2022,2,3676,11055292.06,7877785.13
Sucursal Centro,Pinot Noir,2022,2,4689,29652284.26,19650978.58
Sucursal Centro,Chardonnay,2022,2,5227,19403767.25,12523663.22
Sucursal Centro,Sauvignon Blanc,2022,2,3265,9826634.78,7846183.26
Sucursal Sur,Cabernet Sauvignon,2022,2,6263,27997309.93,19602264.96
Sucursal Sur,Merlot,2022,2,4355,13024141.43,10218979.53
Sucursal Sur,Pinot Noir,2022,2,4667,25019240.16,15189600.11
Sucursal Sur,Chardonnay,2022,2,5664,23000493.66,16758104.34
Sucursal Sur,Sauvignon Blanc,2022,2,3567,10629537.72,6730988.04
Sucursal Norte,Cabernet Sauvignon,2022,3,5838,27497738.23,21646226.63
Sucursal Norte,Merlot,2022,3,4117,11472733.55,8228217.32
Sucursal Norte,Pinot Noir,2022,3,3922,22182242.92,15514006.43
Sucursal Norte,Chardonnay,2022,3,5790,21326272.48,14758523.25
Sucursal Norte,Sauvignon Blanc,2022,3,3311,9983368.63,6275901.5
Sucursal Centro,Cabernet Sauvignon,2022,3,5795,24702342.18,14943300.5
Sucursal Centro,Merlot,2022,3,4262,14017637.55,8552544.17
Sucursal Centro,Pinot Noir,2022,3,4114,24460170.34,18103889.4
Sucursal Centro,Chardonnay,2022,3,5301,19822202.02,15809861.49
Sucursal Centro,Sauvignon Blanc,2022,3,3712,11590192.98,9266576.03
Sucursal Sur,Cabernet Sauvignon,2022,3,5807,23023705.85,17779723.37
Sucursal Sur,Merlot,2022,3,3652,9951249.75,6051558.35
Sucursal Sur,Pinot Noir,2022,3,4534,26764218.64,18538684.28
Sucursal Sur,Chardonnay,2022,3,5423,21006771.65,13806587.15
Sucursal Sur,Sauvignon Blanc,2022,3,3597,11556541.43,9173471.28
Sucursal Norte,Cabernet Sauvignon,2022,4,6141,27629291.01,20535222.11
Sucursal Norte,Merlot,2022,4,4358,12346043.46,8364697.26
Sucursal Norte,Pinot Noir,2022,4,4333,24431209.53,16723786.88
Sucursal Norte,Chardonnay,2022,4,5121,20114776.12,13323270.11
Sucursal Norte,Sauvignon Blanc,2022,4,3753,11804363.95,8805960.76
Sucursal Centro,Cabernet Sauvignon,2022,4,6045,26563417.34,17112329.58
Sucursal Centro,Merlot,2022,4,3947,11085801.63,8471871.58
Sucursal Centro,Pinot Noir,2022,4,4587,29342387.82,20283325.5
Sucursal Centro,Chardonnay,2022,4,5887,24652489.49,16144886.15
Sucursal Centro,Sauvignon Blanc,2022,4,3615,11603542.12,8296429.38
Sucursal Sur,Cabernet Sauvignon,2022,4,6195,27271461.88,20843095.15
Sucursal Sur,Merlot,2022,4,4149,13702113.22,10884186.04
Sucursal Sur,Pinot Noir,2022,4,4296,25157086.73,15126622.7
Sucursal Sur,Chardonnay,2022,4,5202,22696727.18,16414917.72
Sucursal Sur,Sauvignon Blanc,2022,4,3678,12380980.86,8477630.55
Sucursal Norte,Cabernet Sauvignon,2022,5,6189,26096935.01,17382768.31
Sucursal Norte,Merlot,2022,5,3718,10585783.3,7849602.19
Sucursal Norte,Pinot Noir,2022,5,4304,25203177.85,15168310.54
Sucursal Norte,Chardonnay,2022,5,5430,21131846.66,13994448.43
Sucursal Norte,Sauvignon Blanc,2022,5,3458,10905833.97,6615161.35
Sucursal Centro,Cabernet Sauvignon,2022,5,6446,26185117.94,15935466.69
Sucursal Centro,Merlot,2022,5,3820,12578996.09,9237036.07
Sucursal Centro,Pinot Noir,2022,5,4652,29787650.83,22369684.02
Sucursal Centro,Chardonnay,2022,5,5511,21952306.87,15457828.78
Sucursal Centro,Sauvignon Blanc,2022,5,3730,11538471.34,8834700.72
Sucursal Sur,Cabernet Sauvignon,2022,5,6063,27343862.05,17407366.68
Sucursal Sur,Merlot,2022,5,4305,12197521.11,8563624.49
Sucursal Sur,Pinot Noir,2022,5,4661,29222174.25,21289749.2
Sucursal Sur,Chardonnay,2022,5,5983,22644345.56,17508679.39
Sucursal Sur,Sauvignon Blanc,2022,5,3619,11259809.14,7562639.49
Sucursal Norte,Cabernet Sauvignon,2022,6,6510,26468923.85,20376170.4
Sucursal Norte,Merlot,2022,6,4244,12164568.1,7986359.32
Sucursal Norte,Pinot Noir,2022,6,4409,24586900.69,18119787.63
Sucursal Norte,Chardonnay,2022,6,5423,22955191.88,14531534.67
Sucursal Norte,Sauvignon Blanc,2022,6,3822,12976425.02,8828814.29
Sucursal Centro,Cabernet Sauvignon,2022,6,5769,26798709.03,19991581.08
Sucursal Centro,Merlot,2022,6,3683,10741469.95,7133468.2
Sucursal Centro,Pinot Noir,2022,6,4189,26331799.96,16365886.4
Sucursal Centro,Chardonnay,2022,6,5557,22140842.66,17583329.4
Sucursal Centro,Sauvignon Blanc,2022,6,3515,11048733.76,6743780.36
Sucursal Sur,Cabernet Sauvignon,2022,6,6640,28965958.47,21395061.88
Sucursal Sur,Merlot,2022,6,3808,11455426.4,7789510.62
Sucursal Sur,Pinot Noir,2022,6,4632,27220921.38,19290844.7
Sucursal Sur,Chardonnay,2022,6,5958,22379830.73,13507312.85
Sucursal Sur,Sauvignon Blanc,2022,6,3622,10925020.54,7591474.45
Sucursal Norte,Cabernet Sauvignon,2022,7,6278,28572555.1,17680540.52
Sucursal Norte,Merlot,2022,7,3882,11286134.19,7988309.09
Sucursal Norte,Pinot Noir,2022,7,3961,24207408.0,18962152.43
Sucursal Norte,Chardonnay,2022,7,5756,23368974.15,16002763.95
Sucursal Norte,Sauvignon Blanc,2022,7,3153,9449155.76,7426528.91
Sucursal Centro,Cabernet Sauvignon,2022,7,6605,28402780.71,18497058.34
Sucursal Centro,Merlot,2022,7,3909,12162220.48,8492822.2
Sucursal Centro,Pinot Noir,2022,7,4632,29655746.74,20598044.84
Sucursal Centro,Chardonnay,2022,7,4953,21955917.55,17345412.32
Sucursal Centro,Sauvignon Blanc,2022,7,3268,11031433.04,8683248.06
Sucursal Sur,Cabernet Sauvignon,2022,7,5945,26557000.21,17811783.12
Sucursal Sur,Merlot,2022,7,4160,12972058.57,8571820.92
Sucursal Sur,Pinot Noir,2022,7,4182,25800308.45,19914779.3
Sucursal Sur,Chardonnay,2022,7,5851,23881237.63,15347692.87
Sucursal Sur,Sauvignon Blanc,2022,7,3258,11067778.35,8605573.37
Sucursal Norte,Cabernet Sauvignon,2022,8,6284,26365010.32,17048535.41
Sucursal Norte,Merlot,2022,8,3965,11160810.65,7598599.11
Sucursal Norte,Pinot Noir,2022,8,4190,23476541.04,18728640.17
Sucursal Norte,Chardonnay,2022,8,5465,20430391.58,16211910.9
Sucursal Norte,Sauvignon Blanc,2022,8,3450,10849861.76,8281862.82
Sucursal Centro,Cabernet Sauvignon,2022,8,6377,29882332.28,19997015.33
Sucursal Centro,Merlot,2022,8,3968,12727014.25,8187065.37
Sucursal Centro,Pinot Noir,2022,8,4288,25604722.66,19669117.33
Sucursal Centro,Chardonnay,2022,8,5793,21628388.07,16923325.73
Sucursal Centro,Sauvignon Blanc,2022,8,3212,9778670.71,7047022.68
Sucursal Sur,Cabernet Sauvignon,2022,8,5752,25742425.69,18235470.8
Sucursal Sur,Merlot,2022,8,3838,11400003.93,7781077.69
Sucursal Sur,Pinot Noir,2022,8,4567,25249465.16,19327991.91
Sucursal Sur,Chardonnay,2022,8,5487,22321298.24,17743818.29
Sucursal Sur,Sauvignon Blanc,2022,8,3502,11503632.85,7194274.44
Sucursal Norte,Cabernet Sauvignon,2022,9,6117,24203823.44,14599750.05
Sucursal Norte,Merlot,2022,9,4118,12926025.03,8184537.19
Sucursal Norte,Pinot Noir,2022,9,4165,23170871.43,14194416.19
Sucursal Norte,Chardonnay,2022,9,5176,22542328.67,13630124.2
Sucursal Norte,Sauvignon Blanc,2022,9,3408,10509073.79,8333785.43
Sucursal Centro,Cabernet Sauvignon,2022,9,5999,27935097.66,21161593.36
Sucursal Centro,Merlot,2022,9,4304,13579928.63,9434490.1
Sucursal Centro,Pinot Noir,2022,9,4261,24807432.99,16717493.35
Sucursal Centro,Chardonnay,2022,9,5637,24569054.71,16332719.49
Sucursal Centro,Sauvignon Blanc,2022,9,3351,11094890.76,7563098.75
Sucursal Sur,Cabernet Sauvignon,2022,9,5811,24819396.53,18708090.85
Sucursal Sur,Merlot,2022,9,3701,11930482.57,7487604.16
Sucursal Sur,Pinot Noir,2022,9,4625,26019861.15,17595755.59
Sucursal Sur,Chardonnay,2022,9,4938,21231249.72,13320256.66
Sucursal Sur,Sauvignon Blanc,2022,9,3188,9561306.04,6530286.87
Sucursal Norte,Cabernet Sauvignon,2022,10,6446,26400022.63,15932267.06
Sucursal Norte,Merlot,2022,10,4265,13713091.04,9147462.02
Sucursal Norte,Pinot Noir,2022,10,4634,29717804.88,19768196.73
Sucursal Norte,Chardonnay,2022,10,5789,23110612.98,18291175.72
Sucursal Norte,Sauvignon Blanc,2022,10,3290,11282286.53,8608509.7
Sucursal Centro,Cabernet Sauvignon,2022,10,6220,27376228.05,19956932.9
Sucursal Centro,Merlot,2022,10,3783,11702126.44,9091485.2
Sucursal Centro,Pinot Noir,2022,10,4170,26557342.79,18283487.45
Sucursal Centro,Chardonnay,2022,10,5156,18996422.69,14356672.77
Sucursal Centro,Sauvignon Blanc,2022,10,3719,11574071.85,9112666.19
Sucursal Sur,Cabernet Sauvignon,2022,10,5960,23935457.53,18127510.16
Sucursal Sur,Merlot,2022,10,3950,12662186.98,7999360.64
Sucursal Sur,Pinot Noir,2022,10,4688,29151644.12,21745324.39
Sucursal Sur,Chardonnay,2022,10,4967,21958752.03,16321470.56
Sucursal Sur,Sauvignon Blanc,2022,10,3454,10187786.58,8057688.31
Sucursal Norte,Cabernet Sauvignon,2022,11,6249,24554654.06,18765074.53
Sucursal Norte,Merlot,2022,11,4236,12106319.92,7578704.3
Sucursal Norte,Pinot Noir,2022,11,4317,22994510.77,17297444.9
Sucursal Norte,Chardonnay,2022,11,5077,20363775.6,12359592.42
Sucursal Norte,Sauvignon Blanc,2022,11,3313,10198035.04,6119560.49
Sucursal Centro,Cabernet Sauvignon,2022,11,5647,21976141.28,15422433.7
Sucursal Centro,Merlot,2022,11,4288,12123338.23,8615111.61
Sucursal Centro,Pinot Noir,2022,11,4724,28526264.26,20718332.89
Sucursal Centro,Chardonnay,2022,11,5856,24620031.33,19381754.94
Sucursal Centro,Sauvignon Blanc,2022,11,3697,12162244.46,9647819.2
Sucursal Sur,Cabernet Sauvignon,2022,11,5608,24470305.52,17682538.85
Sucursal Sur,Merlot,2022,11,4287,14164734.66,9265812.52
Sucursal Sur,Pinot Noir,2022,11,4531,24176853.33,18956945.51
Sucursal Sur,Chardonnay,2022,11,5043,20206255.09,12578505.38
Sucursal Sur,Sauvignon Blanc,2022,11,3547,10749826.19,8323831.99
Sucursal Norte,Cabernet Sauvignon,2022,12,6056,28456450.69,18863860.94
Sucursal Norte,Merlot,2022,12,4049,12046200.76,9337000.32
Sucursal Norte,Pinot Noir,2022,12,4747,27651790.97,19087147.49
Sucursal Norte,Chardonnay,2022,12,5255,19602771.29,14667294.74
Sucursal Norte,Sauvignon Blanc,2022,12,3204,9910468.13,6716081.91
Sucursal Centro,Cabernet Sauvignon,2022,12,5674,22087984.07,17115502.38
Sucursal Centro,Merlot,2022,12,3920,11516866.32,8592853.99
Sucursal Centro,Pinot Noir,2022,12,4325,25469444.32,19582544.37
Sucursal Centro,Chardonnay,2022,12,5751,22458146.24,16190095.93
Sucursal Centro,Sauvignon Blanc,2022,12,3426,9757422.04,7517182.47
Sucursal Sur,Cabernet Sauvignon,2022,12,5636,24602641.76,19528465.95
Sucursal Sur,Merlot,2022,12,3886,11644023.64,7130964.61
Sucursal Sur,Pinot Noir,2022,12,3979,25388782.55,16620366.44
Sucursal Sur,Chardonnay,2022,12,5883,21870083.24,14892495.62
Sucursal Sur,Sauvignon Blanc,2022,12,3158,9033065.44,5637464.22
Sucursal Norte,Cabernet Sauvignon,2023,1,6446,32477030.2,21629115.43
Sucursal Norte,Merlot,2023,1,4097,12443156.2,8182425.02
Sucursal Norte,Pinot Noir,2023,1,4773,35119942.94,26919244.04
Sucursal Norte,Chardonnay,2023,1,5789,28529041.79,21081624.34
Sucursal Norte,Sauvignon Blanc,2023,1,3181,11483987.51,8090599.97
Sucursal Centro,Cabernet Sauvignon,2023,1,6332,33968369.8,26082501.56
Sucursal Centro,Merlot,2023,1,4151,14010080.23,11012303.1
Sucursal Centro,Pinot Noir,2023,1,4997,40980819.24,26620325.84
Sucursal Centro,Chardonnay,2023,1,5767,28853268.63,20391419.08
Sucursal Centro,Sauvignon Blanc,2023,1,3707,11849082.8,7948785.96
Sucursal Sur,Cabernet Sauvignon,2023,1,7159,37731719.77,22726911.51
Sucursal Sur,Merlot,2023,1,4122,13087157.77,10202268.73
Sucursal Sur,Pinot Noir,2023,1,5488,40130132.55,24349217.02
Sucursal Sur,Chardonnay,2023,1,5989,31317533.24,22929450.01
Sucursal Sur,Sauvignon Blanc,2023,1,3745,11680782.36,9002183.83
Sucursal Norte,Cabernet Sauvignon,2023,2,6474,36909562.14,26826861.17
Sucursal Norte,Merlot,2023,2,4047,14469128.74,10048090.81
Sucursal Norte,Pinot Noir,2023,2,5065,37149894.96,27335675.16
Sucursal Norte,Chardonnay,2023,2,6556,32843239.77,25025471.38
Sucursal Norte,Sauvignon Blanc,2023,2,3663,12406711.08,7788152.47
Sucursal Centro,Cabernet Sauvignon,2023,2,6293,34667131.32,24829466.33
Sucursal Centro,Merlot,2023,2,3672,11955323.7,8567173.09
Sucursal Centro,Pinot Noir,2023,2,4762,35616323.21,21985286.03
Sucursal Centro,Chardonnay,2023,2,6052,31128531.63,19513414.84
Sucursal Centro,Sauvignon Blanc,2023,2,3242,11021668.44,7928930.45
Sucursal Sur,Cabernet Sauvignon,2023,2,6192,33285336.68,24158624.72
Sucursal Sur,Merlot,2023,2,4198,13812478.85,10733376.71
Sucursal Sur,Pinot Noir,2023,2,5243,39348511.16,30692989.04
Sucursal Sur,Chardonnay,2023,2,6335,30109075.46,19709966.03
Sucursal Sur,Sauvignon Blanc,2023,2,3361,10891488.83,8660395.47
Sucursal Norte,Cabernet Sauvignon,2023,3,6551,36362996.61,26084341.74
Sucursal Norte,Merlot,2023,3,4290,13338018.73,9590583.57
Sucursal Norte,Pinot Noir,2023,3,5591,46833574.24,35880350.8
Sucursal Norte,Chardonnay,2023,3,6262,33098123.29,21480492.25
Sucursal Norte,Sauvignon Blanc,2023,3,3511,11859395.13,7132028.0
Sucursal Centro,Cabernet Sauvignon,2023,3,6816,34590036.62,21980586.76
Sucursal Centro,Merlot,2023,3,4148,12967362.46,8224715.42
Sucursal Centro,Pinot Noir,2023,3,4687,33619362.13,24792986.13
Sucursal Centro,Chardonnay,2023,3,5680,25154129.04,16282348.07
Sucursal Centro,Sauvignon Blanc,2023,3,3477,12716192.14,9656038.85
Sucursal Sur,Cabernet Sauvignon,2023,3,7006,38113126.17,26229240.31
Sucursal Sur,Merlot,2023,3,4152,12484876.23,9811841.29
Sucursal Sur,Pinot Noir,2023,3,5579,40614019.35,25422789.3
Sucursal Sur,Chardonnay,2023,3,6027,31980336.25,24542561.19
Sucursal Sur,Sauvignon Blanc,2023,3,3422,10723579.02,6721875.56
Sucursal Norte,Cabernet Sauvignon,2023,4,6869,34169424.59,25958892.65
Sucursal Norte,Merlot,2023,4,4367,15401599.2,10733086.56
Sucursal Norte,Pinot Noir,2023,4,5222,39409587.68,28648112.25
Sucursal Norte,Chardonnay,2023,4,5750,25522271.59,17382002.93
Sucursal Norte,Sauvignon Blanc,2023,4,3815,13332690.67,9434179.16
Sucursal Centro,Cabernet Sauvignon,2023,4,6916,35571244.19,21521947.8
Sucursal Centro,Merlot,2023,4,3731,12021947.27,8826456.63
Sucursal Centro,Pinot Noir,2023,4,4743,35475176.63,25697262.64
Sucursal Centro,Chardonnay,2023,4,5931,26953463.2,18064682.32
Sucursal Centro,Sauvignon Blanc,2023,4,3689,11509950.07,8864207.86
Sucursal Sur,Cabernet Sauvignon,2023,4,6208,33957688.26,24863007.54
Sucursal Sur,Merlot,2023,4,3854,12106974.78,8934642.63
Sucursal Sur,Pinot Noir,2023,4,4931,34504561.17,26305434.38
Sucursal Sur,Chardonnay,2023,4,6075,28965125.75,19767131.88
Sucursal Sur,Sauvignon Blanc,2023,4,3467,12968919.85,9272497.29
Sucursal Norte,Cabernet Sauvignon,2023,5,6227,31393509.43,21109086.02
Sucursal Norte,Merlot,2023,5,4084,14299184.8,9687426.01
Sucursal Norte,Pinot Noir,2023,5,4785,37599825.05,29074929.58
Sucursal Norte,Chardonnay,2023,5,5549,24328812.82,16364795.22
Sucursal Norte,Sauvignon Blanc,2023,5,3620,11591920.91,7149111.98
Sucursal Centro,Cabernet Sauvignon,2023,5,7074,35493332.91,22774376.98
Sucursal Centro,Merlot,2023,5,3791,13062168.06,10115434.43
Sucursal Centro,Pinot Noir,2023,5,5569,44301258.67,32991989.44
Sucursal Centro,Chardonnay,2023,5,5997,31599379.74,21937623.46
Sucursal Centro,Sauvignon Blanc,2023,5,3362,12370392.14,9026158.85
Sucursal Sur,Cabernet Sauvignon,2023,5,6366,31593208.83,22069057.93
Sucursal Sur,Merlot,2023,5,4097,14360884.24,11463139.12
Sucursal Sur,Pinot Noir,2023,5,5053,36568187.29,23375587.43
Sucursal Sur,Chardonnay,2023,5,6335,31741591.71,22069834.52
Sucursal Sur,Sauvignon Blanc,2023,5,3489,13161700.75,9236156.71
Sucursal Norte,Cabernet Sauvignon,2023,6,6310,35757814.31,26962647.94
Sucursal Norte,Merlot,2023,6,4079,13334391.48,8958380.69
Sucursal Norte,Pinot Noir,2023,6,5609,46222035.64,35115456.97
Sucursal Norte,Chardonnay,2023,6,6247,27441669.73,21768183.25
Sucursal Norte,Sauvignon Blanc,2023,6,3283,10953430.87,7810764.11
Sucursal Centro,Cabernet Sauvignon,2023,6,7010,39325507.54,28749687.83
Sucursal Centro,Merlot,2023,6,4391,15863001.88,12369256.24
Sucursal Centro,Pinot Noir,2023,6,5249,40790174.4,29926711.21
Sucursal Centro,Chardonnay,2023,6,6368,30961475.84,19508287.31
Sucursal Centro,Sauvignon Blanc,2023,6,3727,12739701.13,9741959.2
Sucursal Sur,Cabernet Sauvignon,2023,6,6647,36955827.93,26920825.78
Sucursal Sur,Merlot,2023,6,3994,13955412.73,10851326.7
Sucursal Sur,Pinot Noir,2023,6,5121,40547806.15,28137272.74
Sucursal Sur,Chardonnay,2023,6,6335,31191734.94,24698984.67
Sucursal Sur,Sauvignon Blanc,2023,6,3252,10352203.73,6536113.27
Sucursal Norte,Cabernet Sauvignon,2023,7,7316,37857787.38,25877123.95
Sucursal Norte,Merlot,2023,7,4318,14375068.77,9230921.35
Sucursal Norte,Pinot Noir,2023,7,5493,42814949.97,33951697.43
Sucursal Norte,Chardonnay,2023,7,5563,26283611.21,16963268.31
Sucursal Norte,Sauvignon Blanc,2023,7,3639,12360879.92,9332837.43
Sucursal Centro,Cabernet Sauvignon,2023,7,7216,40588065.84,25208444.96
Sucursal Centro,Merlot,2023,7,4375,14698052.93,11412354.04
Sucursal Centro,Pinot Noir,2023,7,5036,38090653.02,30418373.18
Sucursal Centro,Chardonnay,2023,7,6253,29813542.23,18394753.35
Sucursal Centro,Sauvignon Blanc,2023,7,3656,12915958.65,8237329.83
Sucursal Sur,Cabernet Sauvignon,2023,7,6182,31837436.16,23623731.1
Sucursal Sur,Merlot,2023,7,3910,13895039.86,10921945.46
Sucursal Sur,Pinot Noir,2023,7,5073,42249224.86,25757962.63
Sucursal Sur,Chardonnay,2023,7,5518,29278888.59,20784264.83
Sucursal Sur,Sauvignon Blanc,2023,7,3610,13486231.18,8202655.33
Sucursal Norte,Cabernet Sauvignon,2023,8,7157,38157270.49,29573474.93
Sucursal Norte,Merlot,2023,8,3694,13048180.03,10002178.71
Sucursal Norte,Pinot Noir,2023,8,4701,39551648.94,24977872.83
Sucursal Norte,Chardonnay,2023,8,5847,29720057.67,22633517.77
Sucursal Norte,Sauvignon Blanc,2023,8,3205,11498396.78,8396696.82
Sucursal Centro,Cabernet Sauvignon,2023,8,6017,32938670.28,20609739.47
Sucursal Centro,Merlot,2023,8,4050,12721968.56,8100755.66
Sucursal Centro,Pinot Noir,2023,8,4954,39436330.09,29818701.67
Sucursal Centro,Chardonnay,2023,8,5507,29283826.69,18363129.72
Sucursal Centro,Sauvignon Blanc,2023,8,3450,12492427.26,8452390.93
Sucursal Sur,Cabernet Sauvignon,2023,8,6070,30098432.83,19619126.29
Sucursal Sur,Merlot,2023,8,3870,12503673.84,9905167.92
Sucursal Sur,Pinot Noir,2023,8,5108,37308181.82,25434492.79
Sucursal Sur,Chardonnay,2023,8,6106,29518414.86,22302688.43
Sucursal Sur,Sauvignon Blanc,2023,8,3478,11433753.13,8994998.65
Sucursal Norte,Cabernet Sauvignon,2023,9,6715,37244169.8,27805970.16
Sucursal Norte,Merlot,2023,9,3628,11793177.66,8138258.44
Sucursal Norte,Pinot Noir,2023,9,4707,35446458.23,22845866.59
Sucursal Norte,Chardonnay,2023,9,6529,32596087.12,24857863.88
Sucursal Norte,Sauvignon Blanc,2023,9,3730,13929116.06,10105255.78
Sucursal Centro,Cabernet Sauvignon,2023,9,6438,33614124.14,20581306.81
Sucursal Centro,Merlot,2023,9,3997,12319883.12,7882108.47
Sucursal Centro,Pinot Noir,2023,9,5321,37529351.25,29911535.79
Sucursal Centro,Chardonnay,2023,9,6533,31811674.92,23512311.45
Sucursal Centro,Sauvignon Blanc,2023,9,3613,13155108.38,8594302.73
Sucursal Sur,Cabernet Sauvignon,2023,9,6576,33937250.77,26743619.95
Sucursal Sur,Merlot,2023,9,4177,12533621.64,9679993.08
Sucursal Sur,Pinot Noir,2023,9,5477,43538311.08,32943875.48
Sucursal Sur,Chardonnay,2023,9,6136,26797544.77,20167219.7
Sucursal Sur,Sauvignon Blanc,2023,9,3513,13053321.96,8068569.46
Sucursal Norte,Cabernet Sauvignon,2023,10,6097,30780924.14,19026527.84
Sucursal Norte,Merlot,2023,10,4149,15142596.54,11549069.89
Sucursal Norte,Pinot Noir,2023,10,5599,44817054.76,28718763.95
Sucursal Norte,Chardonnay,2023,10,5783,30086728.47,21611651.94
Sucursal Norte,Sauvignon Blanc,2023,10,3835,12124079.1,9213208.45
Sucursal Centro,Cabernet Sauvignon,2023,10,6106,30541490.04,19416222.06
Sucursal Centro,Merlot,2023,10,4307,15129476.07,11507186.4
Sucursal Centro,Pinot Noir,2023,10,5369,45344180.97,29424382.55
Sucursal Centro,Chardonnay,2023,10,5792,25684275.61,16693746.21
Sucursal Centro,Sauvignon Blanc,2023,10,3641,12593633.64,7738953.53
Sucursal Sur,Cabernet Sauvignon,2023,10,7021,38991840.4,24718257.07
Sucursal Sur,Merlot,2023,10,3666,12072686.29,9183263.49
Sucursal Sur,Pinot Noir,2023,10,5626,45823225.75,27966070.16
Sucursal Sur,Chardonnay,2023,10,6383,32816530.75,24121651.48
Sucursal Sur,Sauvignon Blanc,2023,10,3253,10282835.53,6250538.98
Sucursal Norte,Cabernet Sauvignon,2023,11,6862,39064378.04,24836381.41
Sucursal Norte,Merlot,2023,11,3976,14173261.98,11073019.11
Sucursal Norte,Pinot Noir,2023,11,5577,46584376.6,33382732.83
Sucursal Norte,Chardonnay,2023,11,6270,29977277.14,21524975.57
Sucursal Norte,Sauvignon Blanc,2023,11,3512,12228455.44,8501757.32
Sucursal Centro,Cabernet Sauvignon,2023,11,7042,35963731.09,23533484.37
Sucursal Centro,Merlot,2023,11,4321,13871269.7,8943354.64
Sucursal Centro,Pinot Noir,2023,11,5390,42196147.89,32656927.26
Sucursal Centro,Chardonnay,2023,11,6088,27548656.04,17049655.31
Sucursal Centro,Sauvignon Blanc,2023,11,3606,11836750.05,8129796.94
Sucursal Sur,Cabernet Sauvignon,2023,11,6604,30826941.68,20571264.92
Sucursal Sur,Merlot,2023,11,4363,13598460.72,9578757.05
Sucursal Sur,Pinot Noir,2023,11,5132,36540463.49,28057118.19
Sucursal Sur,Chardonnay,2023,11,5981,28633298.62,20713868.49
Sucursal Sur,Sauvignon Blanc,2023,11,3779,13194592.4,8761945.54
Sucursal Norte,Cabernet Sauvignon,2023,12,6428,35896696.37,25812654.96
Sucursal Norte,Merlot,2023,12,4241,12704093.93,9142328.12
Sucursal Norte,Pinot Noir,2023,12,4804,39937438.84,25321849.75
Sucursal Norte,Chardonnay,2023,12,5719,25270799.28,18801784.43
Sucursal Norte,Sauvignon Blanc,2023,12,3698,13269830.51,8010076.26
Sucursal Centro,Cabernet Sauvignon,2023,12,6646,31760012.27,19879467.77
Sucursal Centro,Merlot,2023,12,4074,14077848.18,9751592.21
Sucursal Centro,Pinot Noir,2023,12,4814,34889149.71,22114848.46
Sucursal Centro,Chardonnay,2023,12,5865,26650234.98,20017765.16
Sucursal Centro,Sauvignon Blanc,2023,12,3552,12448999.21,8122232.4
Sucursal Sur,Cabernet Sauvignon,2023,12,6926,34381823.45,24297606.01
Sucursal Sur,Merlot,2023,12,4387,13779725.48,8565358.45
Sucursal Sur,Pinot Noir,2023,12,5050,39094525.03,24619181.81
Sucursal Sur,Chardonnay,2023,12,5829,25834499.73,15538173.93
Sucursal Sur,Sauvignon Blanc,2023,12,3427,11253288.96,8046977.46
Sucursal Norte,Cabernet Sauvignon,2024,1,7192,41297739.12,30407222.95
Sucursal Norte,Merlot,2024,1,4319,17074683.25,13502353.04
Sucursal Norte,Pinot Noir,2024,1,5743,53598960.32,42252101.31
Sucursal Norte,Chardonnay,2024,1,6507,35497692.97,24745992.65
Sucursal Norte,Sauvignon Blanc,2024,1,3583,14813294.75,9251152.13
Sucursal Centro,Cabernet Sauvignon,2024,1,6728,39649362.18,25474536.44
Sucursal Centro,Merlot,2024,1,4251,16863892.33,10185431.99
Sucursal Centro,Pinot Noir,2024,1,6474,63187009.74,45224514.01
Sucursal Centro,Chardonnay,2024,1,5965,31192963.29,23709420.12
Sucursal Centro,Sauvignon Blanc,2024,1,3567,14445868.01,10799230.23
Sucursal Sur,Cabernet Sauvignon,2024,1,7676,43279056.74,26295270.68
Sucursal Sur,Merlot,2024,1,3628,14008948.99,8875268.52
Sucursal Sur,Pinot Noir,2024,1,6716,63570182.12,42317658.96
Sucursal Sur,Chardonnay,2024,1,7085,38932494.9,26216059.38
Sucursal Sur,Sauvignon Blanc,2024,1,3677,14071027.99,9000878.43
Sucursal Norte,Cabernet Sauvignon,2024,2,6593,40707865.68,24477548.38
Sucursal Norte,Merlot,2024,2,3766,13179044.37,8559288.99
Sucursal Norte,Pinot Noir,2024,2,5707,54893317.44,42336578.83
Sucursal Norte,Chardonnay,2024,2,6111,38603259.29,29042413.04
Sucursal Norte,Sauvignon Blanc,2024,2,3197,11858544.14,7247776.66
Sucursal Centro,Cabernet Sauvignon,2024,2,8019,50977581.52,40739926.97
